0
0
0
0
0
0
0.054972473
0.239306141
0.458818137
0.654353683
0.822226523
0.934785155
1
0.984013323
0.915263992
0.799063921
0.627162581
0.420912549
0.205646521
0.031132767
0
0
0
0
